user_id,recycle_actions,purchases,eco_score
12c223fa-ccc7-44a7-9333-10fb75d91f8c,7,7,52.08535938712951
914ff95f-bbe9-49a6-9f67-4b1080ea3069,6,6,53.74321613805891
1e8d165e-9565-4a12-afb4-93f7f7802c01,17,16,100.0
be092191-1bc6-4d51-b224-2c9f0815a88b,6,0,12.980441665038056
b942c6b1-74a3-4832-9614-4e3b0b0b2e43,7,17,86.59204216597963
bb7424ac-6a38-4f68-b01f-7a314b4a7bf8,9,10,63.38222028417835
943ae827-ba3e-4082-be33-e954973b4220,1,19,65.45498845497728
ee92dfab-dfdc-4bb7-a17a-f932d844f1e4,2,7,22.093588026286366
90d07d31-3e11-43b9-9661-b8484ee7098f,16,19,100.0
24711c5a-294c-456d-86a9-9a423e1f84e5,5,15,76.61217094109077
ab1ac344-c276-4192-a279-9c8b722f8613,17,10,100.0
acd269f3-57a1-4976-870c-095b0188ae97,9,10,66.79168190960081
43e9335e-68c2-48f0-aa3b-3c67aacaba41,3,18,92.69189033529126
e6915118-66d8-4f66-9a71-0c0f5ad175ec,14,2,58.44272066276077
ddd5ffe6-c03a-4b94-9b81-36437d075b8e,10,15,87.79623761443713
733c7ad7-f21e-420f-aa8d-ea0042529341,10,3,45.33816789222723
7875cb14-036e-4554-a10f-32827c906fe8,3,11,54.2584846049259
b8cd4daa-6668-4d77-a1bb-222b70850831,13,0,27.800211084849913
a84f5ea3-2b04-4dad-9eee-037ba663ec65,2,15,49.29807480769639
d86a8ffd-f864-413f-8142-69a6f04cbef8,6,5,35.56592244108734
cee9e592-e04f-463d-b599-2b218860d71e,4,14,49.46476846669029
36bf5266-8a07-4966-a16e-0f845ed16806,8,9,50.65092171161453
ef2b45c2-cea9-49ce-b99e-6a011f533955,9,0,18.18382511101653
9aca2698-1430-4e15-af2d-6ca188658f40,3,5,26.860132160801623
2af7b3ab-ef0e-4924-94d3-dc71c00e04d0,5,10,74.71332008679398
072f8067-9942-4c92-8294-2ce3dbb99ea6,2,10,21.749760512726684
de49e6fb-ff02-493b-a629-85ea5c76133b,8,16,95.01714025337516
eb9a0e29-290d-409a-b495-045900123e8f,14,6,54.82136897479447
f8746b3f-7e81-46a3-8cc1-709c74c28e06,3,5,18.665955680095593
923c2806-83a1-4701-877f-b4ef420f8991,19,17,100.0
f1971a43-7d1a-44c2-a01f-023b0a3f4433,0,3,1.0
c67089d3-aafa-46a2-ab7a-9c949744779b,18,5,88.9768024688464
cfafa167-080d-419f-a6f2-81eab976c42f,14,11,89.02151925946372
95a9f1c7-5a05-44ec-ac30-a7e8768427c8,5,14,81.86402563521928
a5dd62a4-cc39-4e22-b43c-d26e8a6194bb,1,15,49.51163739455811
30ea9179-139c-4a49-8770-61cce0243252,17,1,69.29833850653588
ac971e82-85a0-4fba-836d-84a216dc3584,9,0,23.587037169608237
8c677856-2840-4d6a-8d81-ba3ed515e8f5,8,19,97.64016672502595
fd530b61-b90d-402d-b84b-556353acfce4,9,9,69.70991617223676
b27c2d2c-dbc6-4822-95e7-48cef229568f,16,3,41.45346975827607
b26bddb7-30cd-456b-bced-d63dc6a55c55,4,9,56.29074642002331
517d38dd-1cfc-41c8-9be5-ddb5ba6cea04,17,4,59.870626199357524
d9f000f1-76ee-4d0c-aefa-0b8a14d5696a,1,9,22.140803012791423
3f2dd19b-f9ee-49e4-80b2-ae36d731f541,15,4,62.77270701514187
7aa4a556-d0f4-4d43-8cba-9f293264a4e7,11,9,61.43112505997518
b94c4700-92d8-4539-89a7-40363c64b7dd,7,12,67.05902356125371
5d252dde-ce2a-4192-9b2f-7169b1835486,13,6,69.9599901727266
3e1deae0-ba6c-40e5-9fc4-1e3b3b8840dd,8,15,85.32737052470382
edc47903-1fb0-43d0-af8f-edbf71778362,7,19,100.0
db234572-7e3e-4f04-88c3-85bfeb04f918,11,12,83.2382250081244
ce946d03-9aeb-4ebf-8645-47e56e090cc5,12,7,74.96527185496018
bfc9f4f2-2c07-49f1-a76d-0516b534d7cd,15,18,92.91964411461323
d5fcb8e4-b9be-49b6-b95b-fe131ae16df3,2,12,61.57305765749099
fe2aeddd-4371-4727-83dc-b335bd830300,5,18,92.82568626273877
060bad8b-7e78-413f-83eb-a410b84e3481,4,13,67.82902135944964
5a44df50-ea63-4164-a747-9f95d015f9aa,10,2,17.378519738356218
30b05979-0e29-476c-854e-8af9f1df61aa,19,0,39.5592650052992
7bc82a60-d809-4f52-8ed5-186b18f2e3f4,17,0,64.79576184069352
f6a65cb7-cdeb-4248-8b58-a1decb88b961,13,1,46.43118202548117
58674c41-79cc-4f8f-86fe-108257573a17,3,2,22.860599335749562
a211a0f6-e346-4cb8-aeee-94b9fb56a58b,15,3,53.417330539217666
54a1e234-a37c-4564-9ed8-b48f839261e8,16,2,54.39613851666881
63df2dd1-1e19-43de-969e-394afd056d20,16,12,100.0
9c8744a6-b79a-4d78-9045-4a508ebaf16e,17,18,100.0
340bfa06-8279-4e6e-a11f-b34469fb69f0,12,1,32.024581060686245
06d6cf51-1229-4623-b741-e068d2728656,4,6,26.50911723466466
f36295d9-e2c1-4136-bb66-a531c76db9db,9,2,36.2235580962618
859fae06-2fce-4a05-ab13-1ef161f7936d,8,7,50.02004879062865
286becbf-2a75-44d3-8505-0b37479c783a,4,19,89.55414178244125
e323bb42-cbc2-49fe-920b-d03d6993519d,3,4,15.531112065260421
d1bb6ac0-0638-4580-9d03-f6876bfe274b,19,1,60.52647866460248
896f7aca-bcc1-46d3-ab11-ecc328f4b43a,2,7,18.395534320462374
5b938c47-71c9-4629-86af-0cce5a8fca86,15,19,100.0
af43d7f0-a41c-453f-91bf-8c0c1cc22233,19,0,59.90891941190719
86ade87d-d31d-42e8-9f0d-30031829a99d,12,11,73.09935768814894
256edac9-d5d9-49bf-a240-003c4e62a741,19,10,100.0
2771ed65-5321-47db-8b76-5910b235d932,4,19,81.18812921737648
ede5a218-6214-48f3-9b50-631bea3c65d3,4,2,20.401728639001547
15ed9258-4ad1-4846-8a9a-f43fd6bdc5a5,18,16,95.59237012749345
29990d6e-6b6e-40c6-b7f0-45d0a1c0636f,7,1,33.14970221051548
527ba0f6-b43e-41f6-b646-91cb8528fc7f,9,16,78.34006778073454
dab32c7f-ae99-4c82-97b1-82caa806fe03,0,14,35.33568854960145
303a2d62-a924-4273-826a-f62fd0448bd6,18,9,99.52335701482541
7e94c5b1-30d6-48d5-9832-df65413501ff,14,4,56.94416407163303
a90010d0-4b0d-4e25-b7e2-213aec527943,4,15,68.54111023371165
71359fe9-9bf4-4c61-ab87-7a1fc0faa5c6,7,7,33.31099439148863
1d3bdc08-f677-4b49-895c-f28a5e223ee8,3,5,23.504023687858695
abbbb77d-c3bf-4481-aa2b-28269c9a1733,0,2,1.0
c2e9715e-5fd1-4771-98cc-e593d057c418,3,7,22.487538807439986
aad0cfbb-d283-4d3c-a852-3e94143dcc19,11,5,58.699124059787835
39e7f02e-a567-46ab-b245-278a8b93fdfc,2,16,58.58008418904962
ac41a493-f9d3-49f8-99a6-05d3a06a19d8,15,4,64.18170178027648
5b263169-526f-4828-82d0-30ce522fcc00,11,4,48.37716889307175
aab7418f-9456-4762-aef4-d1f691658329,9,6,46.61196257326769
827f813a-dc02-418f-b163-c7fcfb75446d,13,0,45.97544833437869
1544b62c-8338-4549-b066-17c6da795a5d,1,3,6.047163361410251
5f2f05cc-6c7c-4aec-aa1a-48f923042266,19,18,100.0
21b97493-9624-413c-884b-4e225e39e0d2,14,11,76.62481501522467
3635d922-68a1-4cce-807d-39d5c390562f,1,9,26.224922013176993
e534028a-6d3a-4950-9fbf-46f809e7eaf9,8,7,66.39866946574027
749e7a4d-99d2-451b-b107-45545b189020,0,14,46.548314724747364
accc0893-3bd0-4013-82e1-4aedbca7df28,0,13,51.83242626813024
d70d54a1-57b4-4bb3-96af-d9881b04fdc5,10,13,70.60097087029823
fcd248b3-031b-4324-898e-1081d7cf8cc3,11,12,88.68255493757083
60665279-b17b-4167-9cda-4514e0af5826,7,15,100.0
95bfb976-5d54-4712-a4fe-e8eac39e148d,13,8,76.03784785898235
a3c58f4a-d88f-4597-90f5-e730fa18afd8,4,18,71.45727477348328
aede5fe1-2e12-46dc-8624-ebce33ca3602,2,13,55.11383745737409
4a17ffcb-8c6c-4537-bc0d-0e6857d9ce1d,6,2,27.08426415727415
bb9b765e-5987-4761-8146-8c0ec65cd0ef,17,8,84.69219216807683
c0c0c1e7-a669-4e6d-90d0-b480bdcc096c,13,11,87.47557254521098
f7c70468-ba2e-4be0-a910-245161c1aa51,17,10,100.0
a440aa35-06f6-412c-98ec-f47e4adb97e5,4,15,76.79871491652291
480ce197-0e8a-402f-b4b7-8557973f9b77,19,12,100.0
1c56e693-c758-4331-b49d-d94942b828c9,17,3,70.34441329872826
b6fed3c6-dd1e-4134-af5d-873a593ad198,5,6,42.69652682893234
ef9d2183-b383-4090-82fd-73bcbae1634f,8,0,5.1650018930501265
acdd2f40-273b-47d9-b110-8398e5ebd4e5,16,6,76.08664817686548
4c05c617-ef22-404c-90e0-f5233dc3871b,10,9,45.54601620421606
fcaf27fd-8649-4ece-a840-bd892f0cd853,11,0,20.916973087177688
943deea4-0ee8-43e8-8320-d937302a0aa1,13,4,83.08877791560884
0446b34f-467f-4bbe-b6be-6c7f72bf090d,9,17,83.56066163828518
b10304d5-4a41-436c-b666-16e103443613,16,17,100.0
4df3744b-dafd-4b96-8f07-655478ec29c3,9,7,42.43142975902411
27a950c2-df7f-4c60-81e1-d4e5a22497c6,0,10,19.685919439814697
8da2072b-4d67-4636-93f2-727c0b382213,10,2,43.12754491837496
63ccedf0-d8b5-4aae-b1cc-4ac3fdd6433e,13,1,50.2153161482521
a89f390e-a091-481e-aa56-f839363f71e3,7,2,18.846827104015144
ca90b0c2-c863-47d4-8559-afc5675dac01,13,12,100.0
6307b81c-7154-4116-a0e6-fdb00ced6758,6,9,44.134775016124486
052d9403-106a-48d4-9e24-727cf89867e9,8,11,66.96379129835687
c3cf52d5-2822-4dc3-8a76-5bf9099d86d6,12,6,59.53235295524483
79feed47-8498-44dc-b5d6-5fb9f8470412,9,10,61.190723713316
035af84b-c7f6-4d5b-b458-36ef4f3f3e0d,8,12,78.60580927112397
0734e1f6-2090-4119-82ac-64919cd0e9cf,15,3,75.91600229015539
e1f932ea-f3fd-4cc4-93aa-77ec3b63a6d5,1,7,18.700021364470288
878537cb-5973-4e9c-8c7d-a93b86410891,16,3,68.28273488775217
90b12a6d-a9eb-41d8-b6b0-cbd4e259084d,16,8,68.50270287923776
f6641bda-44a8-49b6-aae0-f9218872433f,5,12,55.07993006378513
98239e62-ff63-4c07-85f7-9aecaf022b3a,5,6,50.336271773698684
35174f51-da79-40ec-b277-09f092cc0281,3,17,81.1883597643172
74ce92ce-c1ff-4fc5-9a82-15613c3bed5e,6,18,89.46203424566777
41080287-988c-485e-b3f1-d2b927083ddc,18,12,100.0
8607d639-948d-4521-813f-4c0c19e0f18e,2,14,55.82495260986284
9bb06358-6c23-4ac7-9bec-b053978f9f7c,17,15,97.84391956760675
0575d45c-dc71-489b-baa0-dd6633f31b17,7,14,95.15207789813074
cc2e8cef-1990-4218-80ce-e9cbe20725eb,8,4,39.466319581104585
3110d362-322d-4459-80e4-8db34099c450,14,10,81.76906772587277
90200a0b-2469-4b50-8779-24919e3bf401,9,13,67.23684907251072
ab78cb80-2ca4-4f08-9ea4-c839f949f106,12,14,94.03328653068705
f381ac41-d475-4652-bf39-30e5eca85a6c,19,8,100.0
51b5a185-3550-4920-8781-bab58fc241c9,1,6,21.214969087597446
9b5d5189-784a-4c6c-8584-49b230cc8e2a,10,7,74.89187348087185
2b21bfc6-bc76-4206-9613-93fcd7174cb8,15,2,59.408738639476624
21fe7d8d-5eae-4c6c-bb79-b150c290c0e6,2,16,84.38649778933821
a29b4b03-597d-43f8-884f-afe532214329,2,19,74.9787653444108
2007e93e-9a4a-4ce0-b99b-04f73bbd5b2f,4,6,30.393609862151028
2c7f88c0-43e8-4ba4-96c4-63ef9498c6d2,1,15,55.44052651489541
9a2b28a8-b407-4a56-a24f-e99d73e4520f,19,7,94.2949160180354
c231451c-bfac-4253-82fc-a8f0c7e4f447,12,3,53.98766266351395
28412716-7545-4e67-83d0-688f565cee61,10,14,70.58537870304714
715052a6-f241-4af0-a3ab-ba8615869a45,10,2,25.262453211135018
db05cb3c-a7ed-462b-93de-dcfd8c3c71f6,5,6,27.256233360955246
9460ead5-af02-4b39-aacf-9b88330e493c,10,15,94.67896867949945
84b83217-1dad-492e-9fdd-a53eb342e0e3,16,6,79.87313781345345
327eb953-9f30-4c7f-9e88-66eed38f128f,11,4,57.22909721466995
8adea43d-2377-458a-bef8-ae27aa003ef0,5,5,27.149539971229135
23f2c16d-dfd8-49cb-b973-96d4f73e6ab3,17,1,56.57938712222141
ba4311b0-5258-45ad-a08c-09cccc428b38,19,19,100.0
7e2a117d-8ce4-4d41-8f1e-628fb2fb520e,3,18,70.57216527296997
3d82c1de-908e-44a0-a03b-964cc2114099,17,11,100.0
01898db0-fc68-4f18-a7aa-c7dc3551f258,11,4,62.04900926912592
74b5cd88-b20c-40ab-be68-405312406e1d,12,9,58.94027321636501
5bfa807e-526e-41cd-99a1-6f23cacf0a27,11,18,100.0
4245ee79-c5d7-4290-8a25-2cbd98941282,3,6,21.93366984243666
d9dfef22-9d5a-4997-b8e7-3b6f78b72bd6,10,4,50.74234357025473
d02ffee9-acb9-4a1c-97c9-02f874615794,2,11,30.03972356717871
9c81ba57-c39b-4600-88c7-824ebb399d25,14,4,46.126758195114206
a179d2ba-c64f-400d-9afe-90b76b8083bd,18,15,100.0
f78f0fc7-cede-48e2-80cf-cc8228a2b679,17,10,85.19813654696449
5ab82112-377a-421c-9aae-4ed26f19e0e9,1,18,67.71978520145731
25249880-cb01-41bf-83cb-391484c2dcc1,19,2,58.95927056324792
4fa02455-3ec2-490e-9316-0a7debe47455,10,3,28.548676891826073
5b60f2f1-c5e7-4ea3-a40e-5f5c47245549,19,5,76.70446434104873
7c96a136-7601-4b93-8d98-f298d459cc76,0,9,18.881980902533623
1a555ed7-d573-4946-b3eb-9ab065b2e648,9,19,100.0
a8029246-bd52-4d66-9cd4-f250b3f9bb4e,16,7,85.80446034628159
f5cb5edb-6665-4629-91ba-1e75b995de4e,3,11,48.983600514620726
c009de44-7485-4af9-8354-f7aa19851301,8,11,55.7466933972744
15d203ba-3c1b-448e-882f-5a32924f5785,19,1,60.97440255595385
8a5af59f-ddab-439c-bfe8-50319fd83182,11,17,96.60454561549707
649de528-3349-4fca-a646-280ac53cc89a,3,9,32.702590528564585
dea2df55-de9f-48e0-bcd3-750d40ea6a3a,1,16,64.30605098672741
7d79d191-ce3c-4105-9468-a6544c0483aa,18,2,67.80315290645329
0cf486f8-fd41-4ab2-9a38-3ae1cc7285bf,10,16,94.28771911628974
ca557942-16b0-487b-9f52-81cdec555d99,11,19,95.89529796890851
87998ca8-f213-4012-b1aa-0c6ea80deb51,19,0,53.13575484964883
85bbca81-b06b-464e-9f8b-617f60d0b82d,12,4,50.68093180474201
5f6e8e0c-2624-416f-aed4-34a695e9270b,4,10,53.1139821584971
b378a596-868f-4bfa-b379-e61ccf852737,11,1,43.71692063767321
7793cf83-f0b4-4315-888e-f6610191d564,17,13,100.0
3f2412b7-4ae4-4aff-9fa5-278f7a131ac4,17,0,45.37017906831768
8eb27ea0-6037-47fa-87bf-152002db3d43,13,9,86.53648444196004
cea89adb-3150-4d15-9519-3e2789467d0e,3,11,44.58514286577417
fc0c177e-f10d-4d49-ac28-33c0d9ffd4bb,6,1,1.0
31decfae-7def-4870-b943-d42268a59c39,17,5,84.28969573296706
2a395e94-cbee-443c-896f-9ba805462e0a,10,16,92.42189753490374
4885e0fa-fcc8-4418-8d06-67f8083b2533,0,14,32.68175991470808
938b81c5-d1dd-420a-a95f-aead27f4a4ad,8,4,41.323394284883626
b806ebe1-202d-43b5-aff2-4f08a82c48e4,13,15,92.03671424196241
723fb890-6866-410b-9f4f-59e3e1d80b75,15,3,59.85348480615929
266dd463-5f19-42ee-93b4-1f227cb87292,15,6,70.32737764226653
4ed06ef2-a231-4563-ad62-a540d77ae9f1,12,19,92.39647636050553
278e2959-07d0-4d87-af11-a09a0ea0c405,8,18,91.15478267164058
c171f3d9-d4e7-4715-8421-a388d288528a,1,18,55.55986059514138
c5617b7e-3c88-4a2f-bb8b-db70e8c76835,8,12,67.86179939156744
27e253ac-9f0c-4c2e-a6d6-74754f625d95,2,8,48.54879555635454
9cf2066c-9720-43e7-8f79-0ff94b6ddc2c,13,0,44.58254761489952
bc2d6a90-8c12-4059-84a2-3fdd5636e83f,8,7,42.40614548358032
add91388-e68e-41ed-92ac-b05d0228ed4d,11,17,100.0
1c69bf54-6e19-4192-bf5d-7eb881677f3b,10,5,38.02078801025547
1c7e66d8-8e85-40e3-974b-ed1e4880211d,0,13,27.50824233149108
040cf1c4-4578-4fb5-a4ce-2a477bfcb630,4,14,61.97485590995033
28502d67-d44d-4a5e-99bd-bbdb78e3132c,17,17,94.33070739593536
2e12e539-5bae-4d2b-8e31-a6d53e8fb9ba,16,14,99.27127185964414
2b5b285b-70de-4d30-8c97-bdc955a789a1,16,18,94.93563313945631
aa8df490-aac8-423e-9aca-51cc72a097b2,8,13,67.33935300289653
187cb55d-33fe-4889-994c-3a0517270559,13,17,100.0
ab4977cb-e919-4f44-af7a-81c9f99215a1,18,8,85.39436779616017
533575a9-5841-4b01-a9a5-4c486bd5a857,6,11,76.49110869283115
665838d5-8489-4868-a2ed-a9396bf13445,19,8,100.0
e9584cf9-a9af-40a5-8702-694796516fa6,10,9,71.21203836409298
22d2da39-ab45-444a-be2e-93d19a3d6e1d,11,12,79.43845649071459
6fa73686-d81d-438d-a03b-f9910a7fe26a,10,16,94.8176283216157
95e7dbc2-3d72-4ba3-ab4f-efa4272b94bc,8,14,84.13257222771512
8a80b8b2-f9be-4b4d-a157-b1779f95e057,0,1,1.0
e174a0b2-4793-4c4d-9988-a28d995094fa,8,7,39.360270093902336
5b544440-09c5-4f2a-b70e-d85645122a49,15,13,93.27322341225658
78854e6e-bb9b-4668-b006-8325f64ee263,10,7,54.85870569811147
af848aed-6280-4343-adda-e93fc886a14d,15,4,73.09049186168335
7e2a3ac7-b179-4ce0-b662-f7c223d7c424,12,0,38.88318600501254
9674f185-83fa-4ee9-b1ca-d4be774b3bf7,5,8,47.72754691988083
52d01c2f-b293-4cf5-a07d-625423d784cd,8,14,88.30256797565445
ea8e1dc2-f5ba-4b75-af74-17e8a0a0000a,15,0,32.52079931077822
8512bfb2-e12a-48c8-89db-58348b58d1fa,17,3,58.5307958645448
648b9d0f-0007-4f1f-9ccd-5f5cc19542ba,11,19,98.89012354289082
3fc127d7-6485-4743-9afa-10bd848096a5,11,14,100.0
1e6847ff-65b7-4d58-897a-9f28d14e76e5,11,8,74.56133283190567
61c5f262-6197-4cd5-9303-738ad1132a32,6,1,29.072713908391
5b9072bc-f90f-4d2d-81e1-98ca8827549c,17,4,72.57537803920702
b044771a-49f2-45dc-8ce8-1aae9b0c3595,16,3,66.31718385720086
254aa156-db1e-41ba-ae33-f4152768a171,0,16,50.999469879961794
4d88d6ff-ba66-4a90-b388-b654e5403213,14,15,100.0
bc6a57ca-63e2-4cd1-b20f-703070ccfe05,3,2,20.658140780106933
160cae5e-d546-4de0-9ae2-e4090a645d42,12,11,74.13648367071234
5b4799f2-2780-473e-9191-cb1a91147520,10,19,89.67699259463583
fd8e6447-d797-428b-a94b-c297c49c97a5,2,9,31.847521166706528
76b14179-14c5-41ee-a130-193055b08e02,15,18,100.0
263752b3-e502-44d9-a65e-64e78d96e536,10,17,84.3350968691844
8d2a7d5e-327f-4dbe-89c1-b89b9e36e0e6,15,4,53.34377568609527
adeff1b4-061d-4cca-b2fd-06c7ea4af82a,7,4,36.00661212746563
690f2db4-c289-49d5-bbbd-dbab22db9636,17,6,87.79032129090237
41d94e6a-f4b2-40e1-bdeb-c46552fdb95f,13,7,74.47388925773593
33f3c88d-b178-4024-b743-e1da469aca71,2,16,75.19454725623292
95987e0b-92f9-4b40-a506-f2aafdf42cc9,11,1,38.63399101036788
eaccce5c-00aa-46f4-8b7b-fbacb433f12b,19,1,75.05270243782964
fe8df77d-6273-4f2e-970d-4055917d2a33,0,5,7.882594053152033
5e3efd7c-e438-4a42-813e-ee213c61797a,2,1,7.537077938114404
0003f43c-d928-4cc3-8f0c-698754bdf60d,19,10,88.01097365283456
0e71f000-5873-4c0d-bebf-92f4143069b5,6,13,69.13563973377778
23631074-7072-46a3-944d-df08cf6de22e,10,11,65.9429188222149
35971afb-e6d0-40bc-be6a-6511d3de5ca4,7,4,25.630599015104437
d3bccc70-2212-453a-af5a-04f48b95df5c,5,5,30.452763923409737
4f7c494b-4725-4222-9042-6e34467ef3ec,15,15,94.62811312810025
363cc621-17a8-402e-9b73-a98f75c2f603,9,13,83.88103857026469
5b72acf7-bc97-4112-b33c-762e48ed3f61,18,4,77.46626124551732
c8184224-8780-43b4-b6ac-cb4321e17f30,5,17,74.8252986597013
ba62c990-dde6-4e77-8e15-b92cd2a0ad52,2,19,82.94350866130948
c1e2d236-0de9-4a69-8c48-2fc28664b0ec,11,10,81.51528913192426
e38acd43-a59d-4369-8e1f-94adabdfc053,3,16,65.86294082518418
48c58bb1-34bc-40e6-b7a5-8d7325023d61,4,14,67.60357025371677
cda0e485-f070-4651-b068-31675ec4a64f,2,0,2.3181585096779025
661ce7f5-7376-435f-aebb-894bfe4ace2a,19,2,67.9563277171701
f558d6c2-4e63-4eeb-9f85-2d7b9a24cb1f,12,6,70.46438064347232
87d219f0-75d3-47a0-ab60-cfa2d86aaa9d,15,2,55.1631086622436
dd997a57-dbe6-4bd6-a691-e70e175b389b,9,5,34.767807619092736
30cee573-013f-451c-aa02-3457425aa3c1,4,6,49.926512285080015
9fb816ce-8c36-4540-87c8-200e0a07dc29,9,10,42.66099488063321
3232ae17-edb4-4739-9b79-b6e7ca464f8a,2,17,89.15646950936684
64659ab5-1f2a-428b-bb52-1d28c08735df,9,16,99.20390691114436
3f6a876b-2ee5-44c5-a1d8-934770b92794,7,1,18.044623305727452
db01f751-33ec-40bd-96b2-ae93314bc9b5,3,0,7.1371194880993185
13a5e041-f775-4894-963d-2b9881b79177,7,8,54.59397763807977
f299149a-6bcd-4c92-b9e5-6f12988e4836,19,15,86.28310359135757
0f5462f0-64b7-4535-adb2-e0e735b41b83,5,2,7.041733301980727
68daaaa9-ce05-4868-8059-7c55f3cb9db1,3,18,74.58946012295473
41125a46-d1a6-4ecb-8351-c8ac039cd262,15,11,94.71237191743805
bea7dc3a-4699-4ffe-8fe7-d028d1306332,17,18,100.0
bac49d81-a9bd-4db4-8d30-8fc253d88733,5,4,16.339990263261306
cb6c9b19-fd38-4b1d-8c19-2b5164f52ec3,3,2,13.198577801757994
e8b3212d-585d-4117-a9f1-72a19f71bf06,18,10,100.0
e3c53987-7d41-4a89-b3b6-cd741b624570,19,6,84.89308423679694
f6733e54-a97a-4a45-bc8d-1b0f41e2a120,14,12,90.17774355306392
45b8e741-4a51-424c-a746-84d99cc901b8,7,13,46.8915322155001
d0e141a8-d738-429b-8c76-3df0ea2535bc,17,2,71.83350899765864
a7fef2f8-2b51-4715-806d-3198726948a3,10,1,29.46842121808243
f85a1a02-3626-48f5-b8ff-ed568d5ad4e3,4,11,44.436665804224305
e3d87c40-5f01-460c-961f-3902784705ab,6,14,70.98000957673642
80fe04af-038f-4834-b4ca-c3bb09374675,17,19,92.72698515344479
968a7466-6db5-42e8-847b-d19d1a2a7961,16,15,100.0
f64a25ca-8ed2-417c-a743-88d2e75d6b1c,7,9,62.80371964153889
33db0c9f-6be5-4dcc-be40-5335bf4f2df3,16,5,77.55394550625593
761193ac-284d-4c41-b815-e35668153464,9,15,68.21283424636559
1f273c74-55e5-4506-8260-27ca5a1877fd,9,10,57.77843554009672
8155007c-5b08-41fe-a350-1b1da8386f71,7,7,55.01755672885702
8e900dc0-b8d7-4685-8861-de6909c23845,18,13,99.69588830723674
5ebc86cc-9a39-4ded-85ae-e0e2174be675,10,11,76.54035101393993
ca4f3d93-00f0-455f-ac5a-57525beec912,12,3,56.00826682492674
a9df50c9-7c12-476a-ba2d-a02c1bd42901,11,12,84.83745577656703
1c1a9fc8-36eb-4608-a1c9-963d8ed36008,0,11,42.54964826159022
78fb2899-2ddc-4404-8842-5d9978581598,4,18,75.74167792084641
7bcc25e4-dc0a-4a78-95a7-812fb1acd401,17,13,98.42807918346918
9b7a67f4-51db-4cbe-81db-ad1f4d5d6c04,10,12,83.73544322073924
bb0814ae-d394-46bb-9dc4-2e49a57edded,16,7,78.41059556681044
151550b6-ef3b-40db-b1c9-caa53f008a4d,9,12,79.61831439420916
f19b0b45-abf8-47ba-89c4-e384d6344b06,0,16,35.915652334445106
708bfd29-b001-4cb6-a416-350f6a6e8f16,8,11,57.330659181430214
3fc2abe9-45e1-4883-9829-a3baa2505f15,1,9,31.88288140524158
4c2dcc5b-d4d8-4f33-9a59-f536e9cf8c6d,4,11,69.42156320359992
7eeb62de-3583-4544-b57b-c96a631db4a6,18,2,68.72973631947883
70809501-47fd-4b62-b698-65efc8240031,5,19,64.6948586334413
b3c7cf9f-507b-43e9-b817-9027a6a4ce4e,3,2,20.18892492118999
abd1f2ba-474f-401e-a64d-fe914c762e1f,8,15,77.12576265388093
b9ab3eba-8178-40f6-9234-72e556e1824e,17,17,96.94329658434538
ab79ebb0-f7d3-4966-a668-bcaa11996859,0,12,33.87602136951142
a1483cd5-1dcd-466f-b899-7785be43875d,13,11,85.46718348648207
e960b158-cb8a-4739-a573-1a3291d20ffb,13,15,99.48041932871702
0f1e4bd1-f5a1-4d63-aad0-684e663a6961,4,13,53.34694360598387
6f4c0ef2-9cea-4084-8ed8-854007ba0228,2,3,10.33549427959799
754fade0-e0ff-4c76-81bb-0cc54cd2dff8,6,16,71.38956175534534
28056765-4894-47bc-b1b7-cbad5255b1ab,19,11,100.0
958f6483-eb46-42ef-9b2e-914eeec3f3da,1,3,1.0
e2ded0c9-fd26-472a-9e77-632e560b0681,16,2,60.790834458126355
723edbb2-bd38-4128-9983-733c660d643e,19,9,100.0
c6a13f57-44fd-4ac4-ba77-38a1cb3f0470,1,8,28.401446377929975
c4be2d4e-39ce-4fc6-9e04-826e1bc8b76c,18,14,100.0
e0efeff0-fd5f-4a7f-bbbd-b2a9247b4a1e,16,19,98.1768804952143
823af4c0-43e6-44f7-a906-43dcca6ce08a,5,12,53.51106470824275
0c38dc55-1147-492e-a9a1-abae107fa023,16,9,78.3795787875479
ab09db7a-73e1-4deb-b731-53b8dd9ee5e0,11,2,51.37172620771905
b870a36d-8612-4f01-85f8-34f56fe62f00,1,2,7.283266279689358
371c769e-9754-45e9-bf5a-8a4fc2c794a2,14,11,85.42662080915859
21ea7256-4a0e-4f41-9a2c-2dcaf768f325,7,6,35.72836701963826
5d7cde31-2028-4096-a685-c0b538a79b39,6,7,45.882728225332805
91b16552-d517-484a-9dab-08f4ecfbb872,6,12,56.00247627888159
7fa35ff6-5192-429b-8718-79ff1c2d8329,16,17,100.0
37a9e00a-69fa-4a05-9f7e-1a3bf6583771,0,8,24.03880483117448
176635ce-fe20-4560-8a5e-3bb999c4f5fb,2,13,55.26610680421508
f066839d-b982-457d-9171-56361f0ae4c2,9,18,100.0
5f9e81fd-56ff-49ee-864c-c6675a41f1c8,10,8,47.387606613977475
60354997-9076-4299-b3af-c622171fb989,13,13,81.60106481220019
1b2ffc6f-db14-407d-aaaf-788e04a31370,15,15,99.23042674344107
1820ee79-d65f-4151-a4cf-f4749c2b563e,16,19,97.81773881862276
0f5511a3-d055-4007-94d0-2cdf88d57d20,16,10,89.60121902709294
